year,race,education_buckets,sex,age,assets,debt,networth
2019,White,High school diploma,All,35-44,164900,80000,70785
2019,White,High school diploma,All,45-54,260000,77600,156500
2019,White,High school diploma,All,55-64,283600,49000,179000
2019,White,High school diploma,All,65-74,169900,7400,168400
2019,White,High school diploma,All,<35,40450,38500,17300
2019,White,High school diploma,All,>=75,231000,26000,187100
2019,White,High school diploma,All,All,187100,44500,120190
2019,White,High school diploma,Female,35-44,32600,7600,14680
2019,White,High school diploma,Female,45-54,33200,35900,20240
2019,White,High school diploma,Female,55-64,155850,15340,98400
2019,White,High school diploma,Female,65-74,91000,2800,81900
2019,White,High school diploma,Female,<35,14770,25430,4100
2019,White,High school diploma,Female,>=75,180500,10900,165530
2019,White,High school diploma,Female,All,91000,10300,69790
2019,White,High school diploma,Male,35-44,194080,105000,86260
2019,White,High school diploma,Male,45-54,306970,89100,183500
2019,White,High school diploma,Male,55-64,317230,50000,223430
2019,White,High school diploma,Male,65-74,320000,10600,301200
2019,White,High school diploma,Male,<35,60270,38500,24170
2019,White,High school diploma,Male,>=75,250100,43000,247000
2019,White,High school diploma,Male,All,240900,54630,141400
2019,White,No high school diploma,All,35-44,17030,31030,4420
2019,White,No high school diploma,All,45-54,106301,46600,46450
2019,White,No high school diploma,All,55-64,78300,25400,51540
2019,White,No high school diploma,All,65-74,79060,16400,66650
2019,White,No high school diploma,All,<35,30900,45150,14730
2019,White,No high school diploma,All,>=75,209500,9900,205000
2019,White,No high school diploma,All,All,111970,25500,71800
2019,White,No high school diploma,Female,35-44,,,
2019,White,No high school diploma,Female,45-54,6370,24780,6220
2019,White,No high school diploma,Female,55-64,64620,2370,51530
2019,White,No high school diploma,Female,65-74,10040,10000,10040
2019,White,No high school diploma,Female,<35,,,
2019,White,No high school diploma,Female,>=75,26600,8000,26290
2019,White,No high school diploma,Female,All,25000,8000,21310
2019,White,No high school diploma,Male,35-44,23455,32130,6900
2019,White,No high school diploma,Male,45-54,170510,46700,71300
2019,White,No high school diploma,Male,55-64,100810,70630,78000
2019,White,No high school diploma,Male,65-74,150000,25000,78850
2019,White,No high school diploma,Male,<35,81605,53700,15330
2019,White,No high school diploma,Male,>=75,246880,29000,220110
2019,White,No high school diploma,Male,All,164180,33000,100720
2019,White,Some college or Associate degree,All,35-44,254400,99000,94200
2019,White,Some college or Associate degree,All,45-54,216860,86000,116500
2019,White,Some college or Associate degree,All,55-64,292800,70100,225200
2019,White,Some college or Associate degree,All,65-74,356900,52700,277150
2019,White,Some college or Associate degree,All,<35,33600,32000,16700
2019,White,Some college or Associate degree,All,>=75,334200,30000,301900
2019,White,Some college or Associate degree,All,All,234530,55820,126710
2019,White,Some college or Associate degree,Female,35-44,12010,33840,8320
2019,White,Some college or Associate degree,Female,45-54,72920,36700,45100
2019,White,Some college or Associate degree,Female,55-64,209001,37430,132200
2019,White,Some college or Associate degree,Female,65-74,229000,22000,131300
2019,White,Some college or Associate degree,Female,<35,13080,21000,3350
2019,White,Some college or Associate degree,Female,>=75,229000,14100,210300
2019,White,Some college or Associate degree,Female,All,125006,21700,84000
2019,White,Some college or Associate degree,Male,35-44,301900,120000,123540
2019,White,Some college or Associate degree,Male,45-54,265360,104000,160710
2019,White,Some college or Associate degree,Male,55-64,370300,87000,301000
2019,White,Some college or Associate degree,Male,65-74,486001,64000,375600
2019,White,Some college or Associate degree,Male,<35,53001,38000,22640
2019,White,Some college or Associate degree,Male,>=75,414300,57480,333600
2019,White,Some college or Associate degree,Male,All,289000,75000,162630
